,22084090,1,BZ,"Rum and other spirits obtained by distilling fermented sugarcane products, other than in bottles of a strength not exceeding 46% vol.","  62,471 ","  6,486 ",affected
,07133310,0,BZ,"Red kidney beans, dried, shelled, whether or not skinned or split.","  59,651 ","  58,604 ",affected
,84251900,7,BZ,"Pulley tackle and hoists (other than skip hoists or hoists of a kind used for raising vehicles), not powered by electric motor.","  59,514 ",  513 ,affected
,82055900,6,BZ,"Other hand tools (including glaziers’ diamonds), not elsewhere specified or included.","  56,595 ","  2,196 ",affected
,16010010,0,BZ,"Chicken sausages, canned.","  54,130 ","  7,257 ",affected
,20098990,0,BZ,"Other juice of any other single fruit or vegetable, n.e.s.","  53,897 ","  15,664 ",affected
,91139000,8,BZ,"Watch straps, watch bands and watch bracelets, and parts thereof, of materials other than metal.","  46,999 ",  10 ,affected
,61102000,8,BZ,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted, of cotton.","  44,964 ","  3,162 ",affected
,84501190,7,BZ,"Fully-automatic washing machines not for domestic use, of a dry linen capacity not exceeding 10 kg.","  43,382 ","  2,722 ",affected
,87011010,7,BZ,"Pedestrian controlled tractors, for use in agriculture.","  43,314 ","  17,495 ",affected
,03063190,0,BZ,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), other than for breeding or rearing, fresh or chilled.","  41,738 ","  1,089 ",affected
,85071000,7,BZ,"Lead-acid electric accumulators, of a kind used for starting piston engines.","  39,866 ","  43,990 ",affected
,84211290,7,BZ,"Clothes-dryers, not for domestic use.","  38,272 ","  5,443 ",affected
,90138000,8,BZ,"Other devices, appliances and instruments, not elsewhere specified or included.","  37,768 ",  13 ,affected
,87089940,7,BZ,Other parts and accessories for tractors.,"  35,236 ",  885 ,affected
,22083010,1,BZ,"Whiskies, in bottles of a strength not exceeding 46% vol.","  34,367 ","  3,348 ",affected
,85051900,7,BZ,"Permanent magnets and articles intended to become permanent magnets after magnetization, other than of metal.","  33,458 ","  1,639 ",affected
,03089000,0,BZ,"other aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted, in brine or smoked; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption.","  33,271 ","  3,066 ",affected
,20093992,0,BZ,"Juice of any single citrus fruit (excluding orange, grapefruit and lime), of a brix value greater than or equal to 20, not for infant use, put up in packages for retail sale","  31,585 ","  8,230 ",affected
,07133500,0,BZ,"Cow peas (Vigna unguiculata), dried, shelled, whether or not skinned or split.","  31,146 ","  23,133 ",affected
,94036090,8,BZ,"Wooden furniture, other than of a kind used in offices, kitchens, bedrooms, schools, churches and laboratories.","  30,043 ","  4,977 ",affected
,38220000,5,BZ,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 (SITC 541.63, 541.64) or 30.06 (SITC 541.92, 541.99); certified reference materials.","  29,506 ",  105 ,affected
,62019900,8,BZ,"Men’s or boys’ anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03 (SITC 841.2 and 841.3), not knitted or crocheted, of textile materials other than wool, fine animal hair, cotton or man-mad","  29,209 ",  978 ,affected
,20094130,0,BZ,"Pineapple juice, of a brix value not exceeding 20, not for infant use, in packages put up for retail sale","  28,873 ","  11,802 ",affected
,62052000,8,BZ,"Men’s or boys’ shirts, not knitted or crocheted, of cotton.","  28,588 ","  1,358 ",affected
,03049900,0,BZ,"Other fish meat (whether or not minced), frozen.","  27,236 ",  612 ,affected
,71179000,8,BZ,Imitation jewellery of non-precious materials (other than base metal).,"  26,575 ","  1,293 ",affected
,62044200,8,BZ,"Women’s or girls’ dresses, not knitted or crocheted, of cotton.","  25,990 ","  1,604 ",affected
,87032350,7,BZ,Vehicles with spark-ignition internal combustion reciprocating piston engine of cylinder capacity exceeding 2000cc but not exceeding 2500cc.,"  25,219 ","  1,658 ",affected
,62046210,8,BZ,"Women’s or girls’ trousers and shorts, not knitted or crocheted, of cotton.","  23,512 ",  867 ,affected
,85371000,7,BZ,"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus of heading 85.35 or 85.36 (SITC 772.4 or 772.5), for electric control or the distribution of electricity, including those incorporating instruments or apparatus","  22,414 ","  4,053 ",affected
,34011120,5,BZ,"Soap (other than medicated soap) and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, for toilet use.","  21,809 ","  3,105 ",affected
,85291000,7,BZ,Aerials and aerial reflectors of all kinds; parts suitable for use therewith.,"  20,169 ","  5,879 ",affected
,39269090,8,BZ,"Other articles of plastics, not elsewhere specified or included.","  20,070 ",  572 ,affected
,20092120,0,BZ,"Grapefruit juice, of a brix value not exceeding 20, other than for infant use, in packages put up for retail sale","  19,772 ","  6,997 ",affected
,32091010,5,BZ,"Paints based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium.","  19,361 ","  2,436 ",affected
,84659100,7,BZ,"Sawing machines for working wood, cork, bone, hard rubber, hard plastics or similar hard materials.","  19,244 ","  1,264 ",affected
,63090000,2,BZ,Worn clothing and other worn articles.,"  18,750 ","  5,103 ",affected
,20099090,0,BZ,"Other mixtures of juices, n.e.s.","  18,521 ","  7,220 ",affected
,39241020,8,BZ,"Drinking straws, of plastics.","  17,028 ","  2,200 ",affected
,20091220,0,BZ,"Orange juice, not frozen, of a brix value not exceeding 20, not for infant use, in packages put up for retail sale, not concentrated","  16,466 ","  8,788 ",affected
,44201090,6,BZ,"Statuettes and other ornaments (other than wall plaques), of wood.","  16,384 ","  1,309 ",affected
,73269090,6,BZ,"Other articles of iron or steel, not elsewhere specified or included.","  16,375 ",  656 ,affected
,09103000,0,BZ,Turmeric (curcuma).,"  16,202 ","  1,043 ",affected
,03061200,0,BZ,"Lobsters (homarus spp.), frozen.","  16,201 ","  1,515 ",affected
,84431900,7,BZ,"Other printing machinery used for printing by means of plates, cylinders and other printing components of heading 84.42 (SITC 726.3).","  16,140 ","  9,072 ",affected
,33059000,5,BZ,"Preparations for use on the hair, other than shampoos, preparations for permanent waving or straightening, or hair lacquers.","  15,950 ","  1,392 ",affected
,72042900,2,BZ,"Waste and scrap of alloy steel, other than of stainless steel.","  15,888 ","  38,102 ",affected
,69120010,6,BZ,"Ceramic tableware and kitchenware, other than of porcelain or china.","  15,589 ","  1,406 ",affected
,56012130,6,BZ,Articles of cotton wadding.,"  15,131 ",  689 ,affected
,84272000,7,BZ,"Other self-propelled works trucks, fitted with lifting or handling equipment.","  15,131 ",  7 ,affected
,44219990,6,BZ,"Other articles of wood, other than bambooo, n.e.c. in heading no. 4414 to 4420.","  14,964 ",  525 ,affected
,65050090,8,BZ,"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed.","  14,560 ",  795 ,affected
,87043190,7,BZ,"Vehicles (other than dumpers designed for off-highway use) with spark-ignition internal combustion piston engine, for the transport of goods, g.v.w not exceeding 5 tonnes, other than those completely knocked down for assembly in plants approved for the pu","  14,125 ","  17,237 ",affected
,33049990,5,BZ,Other beauty or make-up preparations and preparations for the care of the skin (other than medicaments).,"  14,112 ","  2,530 ",affected
,71171900,8,BZ,"Imitation jewellery (other than cuff-links and studs), of base metal, whether or not plated with precious metal.","  13,956 ",  242 ,affected
,84251100,7,BZ,"Pulley tackle and hoists (other than skip hoists or hoists of a kind used for raising vehicles), powered by electric motor.","  13,242 ",  73 ,affected
,24022000,1,BZ,Cigarettes containing tobacco.,"  13,056 ",  271 ,affected
,90283000,8,BZ,"Electricity supply or production meters, including calibrating meters therefor.","  12,936 ",  8 ,affected
,90041000,8,BZ,Sunglasses.,"  12,919 ",  554 ,affected
,61123900,8,BZ,"Men’s or boys’ swimwear, knitted or crocheted, of textile materials other than synthetic fibres.","  12,662 ",  585 ,affected
